label,ID,time,TD1,CELLS,FB1,FB2,FB3,FB4,RTK1i_blood,RAFi_gut,RAFi_blood,MEKi_gut,MEKi_blood,ERKi_gut,ERKi_blood,AKTi_gut,AKTi_blood,MEKi_V3,RTK1i_gut,ERKi,ERKi_C,RAFi,MEKi,TUMOR,GDC,labelf,gdc
COBI+GDC,218,56,0.8027429647769893,1.2124145829676243,0.07334331500884361,0.059079965129224275,0.05532594933410334,0.6581067859812508,0,0,0,4.5231988721972965e-38,5.0625247527830615,-5.49881117133563e-10,0.16512867466588543,0,0,9.91583963299905,0,0.001378617741615939,0.001378617741615939,0,0.015373161486744471,1.2124145829676243,0.001378617741615939,COBI+GDC,TRUE
COBI+GDC,219,56,0.6226554458162739,1.651974666932448,0.01727475769032628,0.01319009544048252,0.012226217355095891,0.7001872343001199,0,0,0,4.7039583320493645e-9,7.867039308669847,2.0547139636893533e-8,12.739628133828928,0,0,9.800782616110686,0,0.07291329813936732,0.07291329813936732,0,0.01903088223196646,1.651974666932448,0.07291329813936732,COBI+GDC,TRUE
COBI+GDC,220,56,0.31879109164609254,0.8075014569273545,0.013874803663199903,0.011399105012185495,0.010731600066852143,0.7469835543510615,0,0,0,-8.29338943252312e-24,19.053736792954492,8.183237371959152e-50,0.1370450533168158,0,0,31.945137403919855,0,0.0012393898198466298,0.0012393898198466298,0,0.041286618332942226,0.8075014569273545,0.0012393898198466298,COBI+GDC,TRUE
COBI+GDC,221,56,0.9954787783254685,0.8254036471652121,0.5860541824233549,0.5286092797217873,0.5098974893359728,0.780830374432893,0,0,0,2.8599725277978114e-30,11.553667309530505,7.632325506214704e-12,1.2727190282311842,0,0,119.13001471135104,0,0.005181784128836449,0.005181784128836449,0,0.039598154230223025,0.8254036471652121,0.005181784128836449,COBI+GDC,TRUE
COBI+GDC,222,56,0.9969617386716043,1.3846935836891543,0.7479449785053964,0.7293655239328124,0.7187044883548276,0.30007661416267156,0,0,0,-1.0396527627864501e-10,7.210795447549093,6.692192098997904e-17,8.150490265202008e-4,0,0,2.6119445597971236,0,5.73007949550982e-6,5.73007949550982e-6,0,0.009681985898271439,1.3846935836891543,5.73007949550982e-6,COBI+GDC,TRUE
COBI+GDC,223,56,0.9941177228633032,0.2542549605619372,0.5495388242337018,0.5303327904089068,0.5206269467390874,0.747244228015941,0,0,0,0.11197447428276434,2.2149505382292127,2.235823009324852e-10,0.012957077325482366,0,0,10.588680302438862,0,8.963570482157059e-5,8.963570482157059e-5,0,0.0028696533406208156,0.2542549605619372,8.963570482157059e-5,COBI+GDC,TRUE
COBI+GDC,224,56,0.07603702486014857,0.668723800145197,5.376998025932718e-4,4.4678218764835254e-4,4.23081298240614e-4,0.775420001665893,0,0,0,6.6151551768747365e-12,21.438076513366866,1.1584561986183119e-15,59.37648659870313,0,0,128.5753782589455,0,0.15050765077163436,0.15050765077163436,0,0.1261503899827424,0.668723800145197,0.15050765077163436,COBI+GDC,TRUE
COBI+GDC,225,56,0.7726470303341835,0.8484695858225908,0.0895014166624522,0.07119235592089815,0.06656191345352219,0.6992821244956631,0,0,0,1.5018148881816512e-17,5.069535462574729,4.656782037327939e-22,3.750421514929599,0,0,14.89758853371974,0,0.03289815012359819,0.03289815012359819,0,0.007713308047509321,0.8484695858225908,0.03289815012359819,COBI+GDC,TRUE
COBI+GDC,226,56,0.2837307039404565,0.8211361460174099,0.006367904364355873,0.00511231050587307,0.004798890071592635,0.7161600200007056,0,0,0,4.107546469819366e-15,13.08081356719359,55.7191353744369,356.60235313473316,0,0,12.359832168854624,0,1.2520506043330395,1.2520506043330395,0,0.03017808763668923,0.8211361460174099,1.2520506043330395,COBI+GDC,TRUE
COBI+GDC,227,56,0.4398974714277411,0.6006910702360342,0.05550316840380975,0.04955804832136141,0.047687310610995154,0.5363980666869963,0,0,0,4.101711791981678e-8,12.217091569629954,-1.6252114181543834e-11,0.00501504769907616,0,0,57.33394361516776,0,2.7342004346177318e-5,2.7342004346177318e-5,0,0.01698783679187045,0.6006910702360342,2.7342004346177318e-5,COBI+GDC,TRUE
COBI+GDC,228,56,0.47525910077112565,0.8534545810142794,0.024994304201464798,0.020609308427728682,0.019477434154397805,0.77710335482128845,0,0,0,1.698920976491569e-14,9.821982875723783,3.946505090243344e-33,3.9184494693629865e-12,0,0,14.701948708031077,0,5.5175083134005954e-14,5.5175083134005954e-14,0,0.06774450100507731,0.8534545810142794,5.5175083134005954e-14,COBI+GDC,TRUE
COBI+GDC,229,56,0.12969091139083516,0.5626765231310109,0.017899145471104435,0.014324598419041032,0.013425619976377852,0.7567594265678093,0,0,0,-6.5259374608954635e-49,11.217945938578248,-2.1146279801088648e-14,201.3612809416863,0,0,10.78707933402064,0,0.9273884594487586,0.9273884594487586,0,0.02709120779339194,0.5626765231310109,0.9273884594487586,COBI+GDC,TRUE
COBI+GDC,230,56,0.7538592230113504,1.2231584010340326,0.059188818360412634,0.05156476173447581,0.049354910729318274,0.6580466358962295,0,0,0,1.4309194552317112e-17,5.204494927849071,-2.0381071749434927e-11,22.553392695521065,0,0,82.56003132795944,0,0.10281994041579831,0.10281994041579831,0,0.007101948618500748,1.2231584010340326,0.10281994041579831,COBI+GDC,TRUE
COBI+GDC,231,56,0.9924391023050672,0.803283196978408,0.47551871215342384,0.43487422988848407,0.41989989311377146,0.6615957298519377,0,0,0,-1.357500415821757e-16,5.991553477163077,2.7138782312699167e-15,0.1320128269764405,0,0,3.153926413159628,0,4.583415778049965e-4,4.583415778049965e-4,0,0.035816592783985114,0.803283196978408,4.583415778049965e-4,COBI+GDC,TRUE
COBI+GDC,232,56,0.7977963562817523,0.5395216456945933,0.11121945924624072,0.092559511542654,0.08740564952367955,0.5853313419127011,0,0,0,0.0015830982849581348,9.532875514907564,5.131707801686015e-9,4.264596657499373,0,0,29.33346035909435,0,0.01900900555100454,0.01900900555100454,0,0.009058857330786124,0.5395216456945933,0.01900900555100454,COBI+GDC,TRUE
COBI+GDC,233,56,0.9708329870813173,0.9308573225687511,0.27031079539664987,0.2515790176111772,0.24439849939321334,0.7715721464967039,0,0,0,-2.5980548481403107e-55,5.5221899520518685,-4.2513838877400595e-10,4.6820740379823877e-4,0,0,30.970240181558324,0,2.8461458337971477e-6,2.8461458337971477e-6,0,0.009566823744388567,0.9308573225687511,2.8461458337971477e-6,COBI+GDC,TRUE
COBI+GDC,234,56,0.013771250920957484,0.20848449924672482,0.011474183219412475,0.009162616951904172,0.008589400458022324,0.5983384098265339,0,0,0,-9.453498424968723e-23,31.59663647164442,-1.8006043722788175e-13,84.58765886594614,0,0,17.938831183326815,0,0.23445387573746393,0.23445387573746393,0,0.06989739227979937,0.20848449924672482,0.23445387573746393,COBI+GDC,TRUE
COBI+GDC,235,56,0.9681267579729832,0.11641337057858565,0.29270351296425784,0.2405044872242417,0.22622094528751333,0.7962702757078963,0,0,0,-1.3172066332940221e-9,16.0014665898497,-2.022128657125832e-41,0.7016342593276829,0,0,6.881557073601304,0,0.003240774664011614,0.003240774664011614,0,0.0697602122334921,0.11641337057858565,0.003240774664011614,COBI+GDC,TRUE
COBI+GDC,236,56,0.9825676642842069,0.13568475843133698,0.36407010485685615,0.30985040011459025,0.2942428433027787,0.9319466022607852,0,0,0,-5.455709292202685e-12,8.001195006218474,3.2260132223816925e-26,3.314130439346485,0,0,7.510636178099672,0,0.022022540748492737,0.022022540748492737,0,0.01667951255515962,0.13568475843133698,0.022022540748492737,COBI+GDC,TRUE
COBI+GDC,237,56,0.9883327430711584,1.3175850535020828,0.32567260155318634,0.2759634151523533,0.2616943621230781,0.7354749338340199,0,0,0,6.760929316449486e-5,4.4245099105728585,-8.486130704762616e-18,2.350440362101241,0,0,15.50597126691817,0,0.009240218703616371,0.009240218703616371,0,0.0047396119412199365,1.3175850535020828,0.009240218703616371,COBI+GDC,TRUE
COBI+GDC,238,56,0.9986182801990593,0.9654408234178774,0.9164583201666402,0.8894475380199142,0.8747391827746053,0.6686385890506547,0,0,0,2.5282144649284603e-15,1.0476439472500707,-7.642103895030991e-32,1.5317231390475896e-4,0,0,0.2622916038713142,0,9.683193654868734e-7,9.683193654868734e-7,0,0.0011113636978226085,0.9654408234178774,9.683193654868734e-7,COBI+GDC,TRUE
COBI+GDC,239,56,0.9660874734671954,0.8125609222047249,0.2725166516393544,0.22986769588478836,0.21773975312022897,0.42856738336824285,0,0,0,2.314859433138678e-11,3.8410288292063703,-3.862797697343203e-12,2.4175111440981074,0,0,8.796336064409568,0,0.01219841544503699,0.01219841544503699,0,0.00463555412813253,0.8125609222047249,0.01219841544503699,COBI+GDC,TRUE
COBI+GDC,240,56,0.8694417479171715,0.995954925895743,0.03569636621411527,0.03224468801567235,0.0312160214059891,0.9497988295726427,0,0,0,2.1771127199450883e-9,38.41406470427364,3.1065465911920815e-18,4.961326448697404e-7,0,0,118.86908265699043,0,3.3596178326160618e-9,3.3596178326160618e-9,0,0.16387364794849896,0.995954925895743,3.3596178326160618e-9,COBI+GDC,TRUE
COBI+GDC,241,56,0.9954115835654767,0.7942436714086103,0.5815826055144322,0.524723219388221,0.5047753342209542,0.699190830663332,0,0,0,7.967269896695355e-18,1.506886578673625,2.560315918378709e-16,0.3266745683855484,0,0,0.43947163096554104,0,0.0020267775972062827,0.0020267775972062827,0,0.0011222138339960685,0.7942436714086103,0.0020267775972062827,COBI+GDC,TRUE
COBI+GDC,242,56,0.07679809164860589,0.13072139483022477,0.0404652659709402,0.03317748637383797,0.03127025183249202,0.6299468927436602,0,0,0,-2.3454149693517265e-31,5.041180589776779,6.830715910468318e-12,3.811102913717874e-4,0,0,10.797507544724446,0,3.0867117657019856e-6,3.0867117657019856e-6,0,0.016619193723468994,0.13072139483022477,3.0867117657019856e-6,COBI+GDC,TRUE
COBI+GDC,243,56,0.9580376741378507,0.8336879851962379,0.2110047163395354,0.1870987986686055,0.18006289358102706,0.7081061333339891,0,0,0,3.625799826365116e-10,5.8963907367449195,1.2608112772519729e-10,14.76844907525511,0,0,13.536630265879342,0,0.052755900447987676,0.052755900447987676,0,0.01259162348042754,0.8336879851962379,0.052755900447987676,COBI+GDC,TRUE
COBI+GDC,244,56,0.6348132146512516,0.8073664971245109,0.01898480593631449,0.0166145306152353,0.01595004758981484,0.7924264838862375,0,0,0,-7.61923953049073e-45,17.45106793353766,-3.4312479139335334e-12,2.4835061235902967e-8,0,0,64.83011903345663,0,2.157413734678418e-10,2.157413734678418e-10,0,0.15842270040579998,0.8073664971245109,2.157413734678418e-10,COBI+GDC,TRUE
COBI+GDC,245,56,0.9943554480142087,0.9220009601618384,0.5210926622361963,0.46244432295932886,0.44425706959682093,0.7264346848348073,0,0,0,2.0982972725174082e-22,7.471883747172328,2.2006963870034084e-19,1.4503355268689562,0,0,20.433051017833815,0,0.009663738571538303,0.009663738571538303,0,0.03296991281856218,0.9220009601618384,0.009663738571538303,COBI+GDC,TRUE
COBI+GDC,246,56,0.6228828285780814,0.5969994685234192,0.08085596581839372,0.07107099782734272,0.0680642295601515,0.7574331846837037,0,0,0,5.906739696587196e-7,11.473046300569127,-1.3604603051221738e-19,1.5147590415219978,0,0,165.13707019706482,0,0.005622544444925671,0.005622544444925671,0,0.04457892981702759,0.5969994685234192,0.005622544444925671,COBI+GDC,TRUE
COBI+GDC,247,56,0.996758381491183,1.0887570694054112,0.6172075139839474,0.5512701745215668,0.5300661215820256,0.9537648081076213,0,0,0,-6.778773490203494e-10,10.099822021811503,1.395052669242395e-15,0.977236133053765,0,0,24.269526503436552,0,0.005177459311277028,0.005177459311277028,0,0.010615052758760271,1.0887570694054112,0.005177459311277028,COBI+GDC,TRUE
COBI+GDC,248,56,0.7461110096440288,0.7750170800998917,0.08148754190132498,0.06296050893612075,0.05845060839291119,0.48322756128019406,0,0,0,-5.542875443050357e-23,5.176694705970154,-1.1131731015116714e-16,2.368409962985159,0,0,6.203320984160471,0,0.011675938880829052,0.011675938880829052,0,0.02160413367513894,0.7750170800998917,0.011675938880829052,COBI+GDC,TRUE
COBI+GDC,249,56,0.9472091303649228,0.5852607202531656,0.2234699022919703,0.19579801301661998,0.18779134291284538,0.6809730497380074,0,0,0,3.2459704840297516e-41,4.095102559217558,-1.8526795962583323e-10,5.5577357914216945,0,0,30.300238359390082,0,0.04571789080343524,0.04571789080343524,0,0.006591543219235146,0.5852607202531656,0.04571789080343524,COBI+GDC,TRUE
COBI+GDC,250,56,0.8742508265200594,1.2059734028441846,0.06898483464932474,0.05582204146699197,0.05236353283963479,0.6685952508146467,0,0,0,1.1515656472374785e-30,3.011954046180736,4.996486048402727e-9,57.96487195801256,0,0,2.237440769089245,0,0.3524988164536629,0.3524988164536629,0,0.008767428180812109,1.2059734028441846,0.3524988164536629,COBI+GDC,TRUE
CETUX+VEMU+COBI,1,56,0.5325808299869892,0.6567081611475157,0.0033388735449123757,0.0030516716295128574,0.0029637687381280546,0.5135072773731537,246.0530852988982,1023.1708763287967,3897.7634989867065,0.005817131017532595,11.408901213179327,0,0,0,0,109.7331752416201,0,0,0,57.00146459827491,0.04812212127168684,0.6567081611475157,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,2,56,0.40423575609959744,0.965345262556628,8.294184616264043e-7,6.744539651964242e-7,6.351712688633899e-7,0.5503753477640854,246.0530853993654,1316.405976337482,2984.915301164566,1.3040654546237719e-15,11.122799448886626,0,0,0,0,6.254025365288124,0,0,0,37.035755240405436,0.012355182791521733,0.965345262556628,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,3,56,0.362549575861055,1.174950756959466,8.831664667960657e-8,8.11344482163257e-8,7.87356006138384e-8,0.7031262670234313,246.05308548762312,1539.9859137838262,2769.123953828864,1.2147113863153968e-22,17.24730231313236,0,0,0,0,111.95534308995717,0,0,0,45.59554280849372,0.05123165382718673,1.174950756959466,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,4,56,0.18605455844428798,0.7267588189654435,1.9006102886623392e-5,1.5500930332283915e-5,1.4579663991188442e-5,0.6506385362036776,246.0530857209716,1926.4151585894333,7294.688626159549,4.207093780205671e-48,1.9077603079718473,0,0,0,0,1.009409693797886,0,0,0,48.70718897563201,0.0012143588553902465,0.7267588189654435,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,5,56,0.21119725662232625,0.7120771611506901,0.0019212661272100075,0.0016046699329496739,0.001519766899510495,0.6796623594935812,246.05308529429894,1027.287133488518,4143.903809949633,5.469821094328557e-63,3.9015501385567823,0,0,0,0,2.5795624571648825,0,0,0,40.754537252597785,0.009085219746477004,0.7120771611506901,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,6,56,0.9983475461320311,0.7865516148461443,0.8372499717328156,0.791210995797911,0.7726660582499957,0.7326897381973685,246.05308526312274,960.0363292783799,2789.6037880140207,6.961728681709968e-51,3.728174961909415,0,0,0,0,0.7898543212494589,0,0,0,64.94434641417519,0.0060961954237806655,0.7865516148461443,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,7,56,0.998202778244704,1.3957860452134279,0.8155666277023023,0.7901716927925224,0.7796236691288732,0.7339103473501882,246.05308526136875,960.0000728208961,4944.424030186306,0.01961880025069967,8.744565504295547,0,0,0,0,11.876481376264117,0,0,0,60.3462945244281,0.02321874348872929,1.3957860452134279,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,8,56,0.63980346704563,1.0269944485065368,2.457451181871401e-7,2.1678674209883465e-7,2.0879424774613714e-7,0.6339871420863216,246.0530855616231,1590.1401752513898,4167.481251255956,-3.178625799208727e-11,23.557988048661457,0,0,0,0,118.83870382698284,0,0,0,70.97641493594992,0.05732892904931196,1.0269944485065368,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,9,56,0.6973037912278892,0.9274990926786943,0.028772963836345037,0.023345754431814365,0.021935316064452953,0.6927110754181456,246.05308528652353,994.2021022884624,34567.63532388968,2.1114413159967696e-7,1.0995647073895145,0,0,0,0,1.3103970509984717,0,0,0,73.74729445614335,0.001723599357314971,0.9274990926786943,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,10,56,0.35167882934041755,0.6479158622427217,0.002074356855191026,0.0016913581717236889,0.0015937324130868551,0.6595456356854716,246.0530890691665,5436.8298536551165,11128.33603209205,6.140761261299438e-13,8.406900564658397,0,0,0,0,5.732274738041648,0,0,0,79.18379922504106,0.019290727423707164,0.6479158622427217,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,11,56,0.20851354549531595,0.9002867211565284,2.059636212620147e-5,1.5097998142915466e-5,1.3882751387871755e-5,0.6340130745027663,246.05308526795153,963.3387257076333,6138.981561643166,6.756294240272266e-9,3.777786130205284,0,0,0,0,8.55664703165847,0,0,0,102.46870397843122,0.01518738800332511,0.9002867211565284,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,12,56,0.048027180873047116,0.5082906103076885,7.321018257123408e-5,6.095221192616669e-5,5.774374703208014e-5,0.8098231622112526,246.053085272011,967.1063510181624,7238.98807920816,2.5150594525824842e-39,19.388233872458507,0,0,0,0,9.160482789947501,0,0,0,33.39383641966474,0.022169647942627987,0.5082906103076885,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,13,56,0.492831263850375,1.119062652906294,7.923605442723213e-5,6.236575458755405e-5,5.8246280196158726e-5,0.5752228475871954,246.05308543504106,1369.0634778764984,27452.232111984198,7.159894720899563e-12,2.8869720567168433,0,0,0,0,3.4328171107610497,0,0,0,67.98520676663497,0.00703600885299549,1.119062652906294,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,14,56,0.01852465543456366,0.3347251302028137,1.0416923465230418e-5,8.417831060841239e-6,7.914523943322456e-6,0.5251130952764044,246.0530852703311,966.2932424236204,4163.486152349889,2.2676059306380614e-83,6.0592417901455224,0,0,0,0,6.540762387663015,0,0,0,100.63631557332809,0.009195450457571488,0.3347251302028137,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,15,56,0.13320130520340764,0.5821938311741294,5.99177478363671e-8,4.7432159733530114e-8,4.437454954489443e-8,0.4506417259407039,246.05308529982665,1041.2052053379064,12183.832677432425,1.1626509947330369e-40,8.123367140176338,0,0,0,0,2.6663581892837565,0,0,0,47.4828233782109,0.014530172249664536,0.5821938311741294,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,16,56,0.9486247245375542,1.085950053882333,0.12029997268195528,0.10023204942495928,0.0948860229049249,0.839885923049656,246.05308536142292,1208.2388590145547,5298.893393692038,4.302762183542779e-44,12.227917755295806,0,0,0,0,3.6827123845333807,0,0,0,31.85137788762402,0.01873162221305176,1.085950053882333,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,17,56,0.9984932673164374,0.9895127424127151,0.8623385666425262,0.8235145431183528,0.8077271843472988,0.9157167711626449,246.0530852699245,966.1305817039021,8234.448358021453,3.4990201854859617e-9,5.959484452088186,0,0,0,0,4.4036546648235815,0,0,0,94.0526204045423,0.01628249800829261,0.9895127424127151,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,18,56,0.04884405591661739,0.5084601936267834,2.7925315210145305e-4,2.1825828951107693e-4,2.0351831795164106e-4,0.8098231622112504,246.05308526486323,960.6203295308553,6886.30089649901,-1.1623379911344934e-9,3.9001737964334464,0,0,0,0,2.6121363431004365,0,0,0,21.461159874251788,0.008503901822817708,0.5084601936267834,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,19,56,0.9946450301739156,1.173602576823377,0.5705088127395873,0.5701907440989138,0.5699486338886852,0.7767172802783142,246.05308573591256,1947.704232965918,8021.062892346632,5.5982892439143424e-55,1.3820618721176858,0,0,0,0,2.172614331765288,0,0,0,55.74929555254328,0.0020482184021086126,1.173602576823377,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,20,56,0.13320512770063908,0.5821739751971807,1.7332313442085828e-8,1.4943914083162274e-8,1.4291807107639454e-8,0.4506455917572245,246.05308526527216,960.4364980861299,5987.871738691227,2.68148800010362e-4,17.69049191644405,0,0,0,0,41.62497333520307,0,0,0,44.462252606981686,0.034159230437907334,0.5821739751971807,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,21,56,3.2102926224773965e-7,0.12447200063327983,6.375955973333948e-4,5.292459053045352e-4,5.00834969154886e-4,0.7991617809392807,246.0530852639776,960.3544215308254,5323.671425335975,-8.792954127716505e-9,5.065229216335274,0,0,0,0,8.131687809533224,0,0,0,54.37920029713211,0.00834577559900285,0.12447200063327983,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,22,56,0.41015170932360867,0.8115659228883086,4.0024083377974734e-4,3.296044903555591e-4,3.113139526684085e-4,0.697173723483891,246.05308537019744,1230.222827099775,30871.986019632048,6.729748173147762e-65,5.7652853502382415,0,0,0,0,7.4653499123641485,0,0,0,82.84782222160031,0.010964406637075635,0.8115659228883086,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,23,56,0.4938724471932073,1.1193685162789662,3.1330754456259297e-6,2.533339320373221e-6,2.3830552549273183e-6,0.5762024338627048,246.05308612057817,2506.752200501981,12106.652333564658,5.813360858533662e-12,15.721826312463177,0,0,0,0,6.678228651504419,0,0,0,65.45906914521024,0.06306761066954944,1.1193685162789662,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,24,56,0.0584232545292465,0.5146492247569142,4.4562778642140725e-6,3.6517103671399664e-6,3.445833388389571e-6,0.6316724689902702,246.05308532710347,1121.381173809986,6715.3922322705,-3.664757685122206e-52,7.826526978090746,0,0,0,0,9.155384136490316,0,0,0,49.05368606381192,0.02065764711713708,0.5146492247569142,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,25,56,0.9757172234796866,0.7788666941790426,0.33588391343460733,0.3163851116696035,0.31008516904729255,0.7432289639199844,246.05308530829288,1069.3954074864434,5663.750794097874,7.267889918443669e-11,15.90148830911364,0,0,0,0,76.08821783840425,0,0,0,64.0412505891736,0.05582545602122209,0.7788666941790426,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,26,56,0.5149517330093594,1.2463282337998676,4.4196763984016027e-4,3.558048554443893e-4,3.3391813682182763e-4,0.8014548338281857,246.05308542716924,1354.856573490331,5972.568487059658,1.8941828743845022e-49,4.494803782100934,0,0,0,0,2.359519995234337,0,0,0,69.17558917516017,0.004619686813777633,1.2463282337998676,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,27,56,0.5066231216230653,0.39880885000454436,0.0983199682318726,0.0913392161521658,0.08922709441141088,0.7842841838972064,246.05308890852095,4361.62018969575,3579.9327082213113,-1.942560100467233e-9,21.644593663839075,0,0,0,0,173.18360891448492,0,0,0,39.400011160757515,0.21589342165045725,0.39880885000454436,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,28,56,0.9945863066856631,1.1706458437165996,0.56822750181681,0.5669615770395705,0.5661906099080348,0.776750439051895,246.0530870767353,3303.332983581427,11145.34068472283,-6.918833557764703e-14,3.3866130964702092,0,0,0,0,5.444164914011804,0,0,0,115.46124021550135,0.0074352610272108155,1.1706458437165996,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,29,56,0.12604270630077882,0.6691326885459676,5.337842409267398e-5,4.580097653982842e-5,4.369744422809717e-5,0.39773908991233076,246.0530853158097,1089.8056367849317,6606.522850363544,7.362074899341985e-70,7.684008541290926,0,0,0,0,15.70672369107571,0,0,0,44.0694005692309,0.010400099125370469,0.6691326885459676,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,30,56,4.265443451434186e-11,0.10178437321587293,3.2929097852572016e-5,2.8182531026812128e-5,2.6903392580136324e-5,0.6692306379216381,246.05308583953368,1956.543621830084,5845.619650528873,1.503462021309273e-10,12.902152364731098,0,0,0,0,32.13696881534202,0,0,0,73.2372211963414,0.03966982088074532,0.10178437321587293,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,31,56,0.18602443906015223,0.692570379533014,9.109880559945349e-6,7.757084448968174e-6,7.396292666423837e-6,0.6559873944002103,246.05308600529233,2352.1227768285107,5604.592023770798,2.3789015727173503e-14,16.627642422982657,0,0,0,0,42.3457849249748,0,0,0,47.51761039122912,0.037587917404468076,0.692570379533014,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,32,56,0.9985669102735145,1.4873978101322598,0.8851157988488969,0.864838455285759,0.856304878123257,0.7629507296360348,246.0530852619542,960.0047945856884,6859.13175652705,-2.5410782896282007e-109,9.972128062221385,0,0,0,0,16.36439184009689,0,0,0,106.75564372352883,0.020877406097673842,1.4873978101322598,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,33,56,0.5296893802258993,1.4336810330802607,2.4146113955648905e-5,2.0911830643858523e-5,1.9987546691934066e-5,0.7036600062036533,246.0530852664464,961.6408492806715,5489.11849165384,-7.078967651391251e-105,6.784262085415309,0,0,0,0,16.89753675862198,0,0,0,74.645295909990793,0.011318229015006596,1.4336810330802607,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,34,56,0.46221897077161017,0.7072788830911305,0.01599282297768584,0.015076646564404104,0.014790209346233624,0.7282799581506734,246.05308533879085,1117.2876610275684,8568.200605378279,3.655083301642456e-7,34.6712385734791,0,0,0,0,191.834916107017,0,0,0,67.00337868585532,0.08459659953350174,0.7072788830911305,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,35,56,0.4043092657330517,0.965319047118106,4.336088564413284e-7,4.0210190981406433e-7,3.924483698897924e-7,0.5504008588265707,246.05308532784755,1123.3469521091815,6366.125579578201,7.220460015236522e-9,10.155127193999235,0,0,0,0,101.68875508561634,0,0,0,75.67571744644123,0.020265299952830787,0.965319047118106,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,36,56,0.00869238020292376,0.3431746706682822,7.286748166198637e-5,6.58340353125103e-5,6.378433148788812e-5,0.6156803409587457,246.05308661696822,2538.2987097120126,14549.685357625833,2.5423069712681626e-9,9.951816895589472,0,0,0,0,58.547267967322334,0,0,0,91.24286613611525,0.01468995463178799,0.3431746706682822,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,37,56,0.8550092599918976,0.7568144267312253,0.103041756371404,0.09227124842952146,0.08911041213914005,0.6555836775075236,246.05308528494274,999.9020222135978,5314.4215049976065,1.2112041934038127e-53,8.716387839348458,0,0,0,0,16.175025379299232,0,0,0,38.72902019816223,0.017503784719292703,0.7568144267312253,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,38,56,0.36251916941818924,0.6488186282636542,0.00352282897017385,0.0029060894095192824,0.002746317750093845,0.6590488131740874,246.05308482235637,960.0000002262292,6745.190166537829,-4.5524027619298546e-172,7.173358928450803,0,0,0,0,7.899629048986931,0,0,0,70.37885084749621,0.013188737612222041,0.6488186282636542,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,39,56,0.4695584766696475,1.4526620173077445,8.112512458558598e-8,7.060034264509335e-8,6.77025504058644e-8,0.7294005204580875,246.053085261941,960.0044251460611,1668.0676713742469,-1.6994409588272527e-141,14.264340316968074,0,0,0,0,46.78056758809029,0,0,0,52.09213861001099,0.040876249136424014,1.4526620173077445,0,CETUX+VEMU+COBI,FALSE
CETUX+VEMU+COBI,40,56,0.20840426927560626,0.900240332867539,4.51123016353874e-5,3.361559714827395e-5,3.100749902597177e-5,0.6337001240504326,246.05308561144668,1672.5265247997984,6639.54771148865,-5.574620347094842e-38,4.975860957806481,0,0,0,0,4.966624836640407,0,0,0,59.2628320090666,0.008629670619918059,0.900240332867539,0,CETUX+VEMU+COBI,FALSE
